2026-03-25 19:02:44.104 [RMI TCP Connection(3)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-03-25 19:02:44.104 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-03-25 19:02:44.267 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@f6951ed
2026-03-25 19:02:44.269 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-03-25 19:11:03.481 [http-nio-8080-exec-2] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:11:03.482 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:11:07.684 [http-nio-8080-exec-10] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:11:07.685 [http-nio-8080-exec-10] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:11:32.466 [http-nio-8080-exec-4] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:11:32.467 [http-nio-8080-exec-4] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:11:34.244 [http-nio-8080-exec-1] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:11:34.245 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:11:37.414 [http-nio-8080-exec-5] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:11:37.415 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:12:38.209 [http-nio-8080-exec-7] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 19:12:38.209 [http-nio-8080-exec-7] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 19:21:19.293 [http-nio-8080-exec-6] INFO  com.example.Controller.ChuanController-查询所有川菜
